gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Family,OnlineService,StreamingService,FullService,security,backup,protect,support,InsuranceServices
Female,1,Yes,No,2,Yes,1,Fiber optic,1,1,1,1,1,1,0,Yes,Electronic check,69.3,15380.0,0,0,0,0,0,0,0,0,0,0
Male,0,No,No,43,Yes,1,Fiber optic,2,1,1,1,1,1,0,Yes,Electronic check,75.2,319860.0,1,0,0,0,0,1,0,0,0,1
Female,0,No,No,1,Yes,1,No,0,0,0,0,0,0,0,No,Mailed check,20.9,2090.0,1,0,0,0,0,0,0,0,0,0
Female,0,Yes,No,58,Yes,2,Fiber optic,1,2,2,1,1,2,1,Yes,Electronic check,94.3,561015.0,0,0,0,0,0,0,1,1,0,2
Female,0,Yes,Yes,59,Yes,2,DSL,2,1,2,2,2,1,2,Yes,Mailed check,76.45,451950.0,0,0,0,0,0,1,0,1,1,3
Male,0,No,No,44,No,0,DSL,2,1,2,1,2,2,1,Yes,Electronic check,54.0,244025.0,0,0,0,1,0,1,0,1,0,2
Male,0,No,No,66,Yes,2,Fiber optic,1,2,1,2,2,2,1,Yes,Electronic check,104.25,686060.0,0,0,0,1,0,0,1,0,1,2
Male,0,Yes,Yes,68,Yes,1,No,0,0,0,0,0,0,2,No,Bank transfer,19.95,137770.0,0,0,0,0,0,0,0,0,0,0
Male,0,No,No,9,No,0,DSL,1,1,1,1,1,1,0,Yes,Electronic check,24.95,19025.0,0,0,0,0,0,0,0,0,0,0
Male,0,No,No,19,Yes,2,Fiber optic,2,1,2,1,1,1,0,Yes,Electronic check,84.75,165195.0,0,0,0,0,0,1,0,1,0,2
Male,0,No,No,4,Yes,1,No,0,0,0,0,0,0,0,No,Mailed check,19.75,7830.0,0,0,0,0,0,0,0,0,0,0
Female,0,No,No,70,Yes,2,Fiber optic,2,2,2,2,2,2,2,Yes,Bank transfer,113.65,793925.0,0,0,1,1,1,1,1,1,1,4
Male,0,No,No,1,Yes,1,DSL,1,1,1,1,1,1,0,Yes,Mailed check,44.9,4490.0,0,0,0,0,0,0,0,0,0,0
Female,0,No,No,8,Yes,2,Fiber optic,1,1,1,1,1,1,0,Yes,Electronic check,75.25,57670.0,0,0,0,0,0,0,0,0,0,0
Male,0,No,No,53,Yes,2,No,0,0,0,0,0,0,2,No,Mailed check,24.6,127900.0,0,0,0,0,0,0,0,0,0,0
Male,1,No,No,51,Yes,2,No,0,0,0,0,0,0,1,No,Bank transfer,25.0,126070.0,0,0,0,0,0,0,0,0,0,0
Male,0,Yes,Yes,11,Yes,1,No,0,0,0,0,0,0,0,No,Bank transfer,20.95,26735.0,0,0,0,0,0,0,0,0,0,0
Male,0,Yes,Yes,60,Yes,2,Fiber optic,2,1,2,2,2,2,2,Yes,Electronic check,110.6,658685.0,0,0,0,1,0,1,0,1,1,3
Male,0,No,No,17,Yes,1,DSL,2,2,1,1,1,1,0,Yes,Credit card,55.5,93415.0,0,0,1,0,0,1,1,0,0,2
Male,0,No,No,3,Yes,1,DSL,1,1,1,1,1,1,0,Yes,Electronic check,43.3,12365.0,1,0,0,0,0,0,0,0,0,0
Male,0,Yes,No,70,Yes,1,Fiber optic,2,2,2,2,2,2,1,Yes,Bank transfer,109.5,753465.0,1,0,1,1,1,1,1,1,1,4
Male,0,No,No,1,Yes,1,No,0,0,0,0,0,0,0,No,Mailed check,19.45,1945.0,0,0,0,0,0,0,0,0,0,0
Male,1,No,No,43,Yes,2,Fiber optic,1,1,1,1,2,1,0,Yes,Electronic check,84.85,364560.0,0,0,0,0,0,0,0,0,0,0
Female,0,Yes,No,16,Yes,1,No,0,0,0,0,0,0,0,No,Mailed check,19.6,31445.0,0,0,0,0,0,0,0,0,0,0
Female,0,Yes,Yes,57,Yes,1,DSL,2,2,1,1,1,1,1,No,Electronic check,53.45,305300.0,0,0,1,0,0,1,1,0,0,2
Male,0,Yes,Yes,37,Yes,1,No,0,0,0,0,0,0,1,No,Credit card,19.8,67705.0,0,0,0,0,0,0,0,0,0,0
Female,0,Yes,No,72,Yes,2,Fiber optic,2,2,2,2,2,2,2,No,Credit card,112.1,796595.0,0,0,1,1,1,1,1,1,1,4
Female,1,No,No,11,Yes,2,Fiber optic,1,1,1,1,1,2,0,Yes,Credit card,84.8,90685.0,1,0,0,0,0,0,0,0,0,0
Female,1,Yes,No,50,Yes,2,Fiber optic,1,2,2,1,2,1,0,Yes,Electronic check,95.05,488870.0,1,0,0,0,0,0,1,1,0,2
Male,1,No,No,5,Yes,1,DSL,1,1,2,1,1,1,0,No,Electronic check,50.35,23725.0,1,0,0,0,0,0,0,1,0,1
Male,0,Yes,No,1,Yes,2,Fiber optic,1,1,1,1,1,1,0,Yes,Bank transfer,74.6,7460.0,1,0,0,0,0,0,0,0,0,0
Male,0,No,No,16,Yes,1,No,0,0,0,0,0,0,0,Yes,Mailed check,19.7,34240.0,1,0,0,0,0,0,0,0,0,0
Male,1,Yes,No,2,Yes,1,Fiber optic,1,1,2,1,1,1,0,Yes,Electronic check,74.2,14010.0,0,0,0,0,0,0,0,1,0,1
Female,0,No,No,17,Yes,2,DSL,1,1,2,2,2,1,0,Yes,Mailed check,69.0,110800.0,0,0,0,0,0,0,0,1,1,2
Female,0,No,No,16,Yes,1,No,0,0,0,0,0,0,1,No,Credit card,19.35,29555.0,0,0,0,0,0,0,0,0,0,0
Female,0,No,No,15,Yes,1,DSL,1,1,2,1,1,2,0,Yes,Electronic check,59.45,89265.0,1,0,0,0,0,0,0,1,0,1
Female,0,No,No,10,Yes,1,No,0,0,0,0,0,0,1,Yes,Mailed check,19.8,19825.0,0,0,0,0,0,0,0,0,0,0
Female,0,No,Yes,46,Yes,1,Fiber optic,2,2,1,2,2,2,1,Yes,Bank transfer,105.2,482285.0,1,0,1,1,1,1,1,0,1,3
Male,0,Yes,Yes,64,Yes,2,Fiber optic,1,2,2,2,2,2,2,Yes,Credit card,109.2,674115.0,0,0,0,1,0,0,1,1,1,3
Female,0,No,No,1,Yes,2,Fiber optic,1,2,1,1,1,1,0,Yes,Mailed check,79.15,7915.0,0,0,0,0,0,0,1,0,0,1
Male,0,Yes,Yes,25,Yes,1,DSL,1,2,2,1,1,1,1,No,Mailed check,53.65,135545.0,0,0,0,0,0,0,1,1,0,2
Male,0,Yes,Yes,71,Yes,1,Fiber optic,2,2,2,2,2,1,2,No,Credit card,100.2,720900.0,0,0,1,0,0,1,1,1,1,4
Male,0,No,No,8,Yes,1,DSL,1,1,1,1,1,1,0,Yes,Mailed check,45.15,43840.0,1,0,0,0,0,0,0,0,0,0
Female,0,Yes,Yes,72,Yes,1,Fiber optic,2,2,2,2,2,2,2,Yes,Bank transfer,108.65,772635.0,0,0,1,1,1,1,1,1,1,4
Female,0,Yes,No,49,No,0,DSL,2,1,1,1,2,1,0,No,Bank transfer,40.65,207075.0,0,0,0,0,0,1,0,0,0,1
Male,0,Yes,Yes,29,No,0,DSL,2,2,2,2,1,2,1,Yes,Credit card,55.35,163695.0,0,0,1,0,0,1,1,1,1,4
Male,0,Yes,No,72,Yes,2,Fiber optic,2,2,2,2,1,2,2,No,Bank transfer,105.6,758150.0,0,0,1,0,0,1,1,1,1,4
Male,0,Yes,No,31,Yes,2,Fiber optic,1,2,2,1,2,1,0,No,Electronic check,93.8,301950.0,1,0,0,0,0,0,1,1,0,2
Female,0,No,No,50,Yes,2,Fiber optic,1,1,1,1,2,2,0,Yes,Electronic check,95.7,472975.0,0,0,0,1,0,0,0,0,0,0
Male,0,Yes,No,71,Yes,2,DSL,2,1,2,2,2,2,2,No,Electronic check,83.2,612610.0,0,0,0,1,0,1,0,1,1,3
Male,1,Yes,No,70,Yes,2,DSL,2,2,2,2,2,2,2,No,Credit card,90.05,633340.0,0,0,1,1,1,1,1,1,1,4
Male,0,No,No,71,Yes,2,Fiber optic,2,1,1,2,1,2,1,No,Credit card,97.65,668785.0,0,0,0,0,0,1,0,0,1,2
Male,0,Yes,Yes,61,Yes,1,DSL,2,2,2,2,1,1,2,Yes,Bank transfer,68.05,415825.0,0,0,1,0,0,1,1,1,1,4
Male,0,No,No,32,Yes,1,Fiber optic,1,1,1,2,2,2,0,Yes,Electronic check,96.2,318340.0,1,0,0,1,0,0,0,0,1,1
Female,0,No,Yes,1,Yes,1,Fiber optic,1,1,1,1,1,2,0,Yes,Electronic check,79.6,7960.0,1,0,0,0,0,0,0,0,0,0
Male,0,No,No,68,Yes,2,Fiber optic,2,2,2,1,1,2,2,Yes,Bank transfer,102.1,714935.0,0,0,1,0,0,1,1,1,0,3
Male,0,No,No,62,Yes,2,No,0,0,0,0,0,0,2,No,Bank transfer,23.4,142965.0,0,0,0,0,0,0,0,0,0,0
Female,0,No,Yes,7,Yes,1,Fiber optic,1,1,1,1,1,1,0,Yes,Electronic check,71.05,47265.0,0,0,0,0,0,0,0,0,0,0
Male,0,No,No,20,Yes,2,Fiber optic,1,1,1,1,2,1,0,Yes,Electronic check,85.25,173450.0,1,0,0,0,0,0,0,0,0,0
Male,0,Yes,Yes,6,Yes,1,No,0,0,0,0,0,0,1,No,Mailed check,19.45,11350.0,0,0,0,0,0,0,0,0,0,0
Female,1,No,No,33,No,0,DSL,2,2,2,1,2,2,0,Yes,Bank transfer,59.45,188465.0,0,0,1,1,1,1,1,1,0,3
Male,0,Yes,Yes,28,Yes,2,Fiber optic,1,1,1,1,2,2,1,No,Bank transfer,92.2,256815.0,0,0,0,1,0,0,0,0,0,0
Male,0,No,No,27,Yes,1,No,0,0,0,0,0,0,2,No,Credit card,19.85,47000.0,0,0,0,0,0,0,0,0,0,0
Male,0,No,No,7,Yes,1,DSL,1,1,1,1,1,1,0,No,Mailed check,43.9,27840.0,0,0,0,0,0,0,0,0,0,0
Male,0,No,No,26,Yes,2,Fiber optic,1,1,1,2,1,1,0,Yes,Electronic check,80.5,208880.0,1,0,0,0,0,0,0,0,1,1
Male,1,No,No,5,Yes,2,Fiber optic,1,2,1,1,1,2,0,Yes,Electronic check,89.8,50260.0,1,0,0,0,0,0,1,0,0,1
Male,1,No,No,30,Yes,2,Fiber optic,2,1,1,1,1,2,0,Yes,Credit card,90.5,259585.0,0,0,0,0,0,1,0,0,0,1
Male,0,No,No,63,Yes,2,Fiber optic,1,2,1,1,1,2,1,No,Credit card,90.45,582550.0,0,0,0,0,0,0,1,0,0,1
Male,0,No,No,1,Yes,1,DSL,1,2,1,1,1,1,0,Yes,Electronic check,50.75,5075.0,1,0,0,0,0,0,1,0,0,1
Female,0,No,Yes,53,Yes,2,DSL,1,2,2,2,2,2,1,Yes,Electronic check,84.6,444975.0,0,0,0,1,0,0,1,1,1,3
Female,0,Yes,Yes,14,Yes,1,Fiber optic,1,2,1,2,1,2,0,Yes,Credit card,89.65,120835.0,1,0,0,0,0,0,1,0,1,2
Female,0,No,No,21,Yes,1,Fiber optic,1,2,1,2,2,2,0,Yes,Bank transfer,99.15,195640.0,0,0,0,1,0,0,1,0,1,2
Male,0,No,No,17,Yes,1,No,0,0,0,0,0,0,1,No,Mailed check,19.95,31060.0,0,0,0,0,0,0,0,0,0,0
Male,0,Yes,Yes,16,Yes,1,No,0,0,0,0,0,0,2,No,Mailed check,20.5,29055.0,0,0,0,0,0,0,0,0,0,0
Female,0,No,No,35,Yes,1,DSL,1,1,2,1,1,2,0,Yes,Electronic check,62.1,209610.0,0,0,0,0,0,0,0,1,0,1
Female,1,No,No,32,Yes,1,Fiber optic,1,1,1,1,1,2,0,Yes,Electronic check,79.5,266500.0,0,0,0,0,0,0,0,0,0,0
Female,0,Yes,Yes,28,Yes,1,No,0,0,0,0,0,0,0,Yes,Bank transfer,19.55,54380.0,0,0,0,0,0,0,0,0,0,0
Female,0,No,No,1,Yes,1,No,0,0,0,0,0,0,0,Yes,Mailed check,20.35,2035.0,0,0,0,0,0,0,0,0,0,0
Male,0,No,No,59,No,0,DSL,1,1,1,2,2,2,0,Yes,Electronic check,51.7,300580.0,0,0,0,1,0,0,0,0,1,1
Female,0,Yes,Yes,72,Yes,2,No,0,0,0,0,0,0,1,Yes,Bank transfer,23.3,162315.0,0,0,0,0,0,0,0,0,0,0
Male,0,No,No,36,Yes,1,DSL,1,2,1,2,1,2,1,Yes,Mailed check,65.4,249840.0,1,0,0,0,0,0,1,0,1,2
Female,0,No,No,40,Yes,1,DSL,2,2,1,1,2,1,0,No,Mailed check,65.1,258600.0,0,0,1,0,0,1,1,0,0,2
Male,0,Yes,Yes,40,Yes,2,Fiber optic,1,1,2,1,1,1,0,Yes,Electronic check,81.2,329230.0,0,0,0,0,0,0,0,1,0,1
Female,0,No,Yes,9,Yes,1,DSL,1,1,2,2,2,2,0,Yes,Mailed check,72.9,65140.0,1,0,0,1,0,0,0,1,1,2
Male,0,Yes,Yes,63,Yes,1,DSL,2,2,2,2,2,1,2,No,Credit card,74.5,467455.0,0,0,1,0,0,1,1,1,1,4
Female,0,No,No,3,Yes,1,Fiber optic,1,1,1,1,2,1,0,Yes,Electronic check,80.5,23235.0,0,0,0,0,0,0,0,0,0,0
Male,0,Yes,Yes,40,No,0,DSL,1,2,2,2,2,2,1,No,Mailed check,60.3,244850.0,0,0,0,1,0,0,1,1,1,3
Male,0,Yes,No,8,Yes,1,Fiber optic,2,1,1,1,1,1,0,Yes,Mailed check,75.0,65810.0,0,0,0,0,0,1,0,0,0,1
Male,1,Yes,No,34,Yes,1,Fiber optic,2,1,1,2,2,1,1,No,Mailed check,90.15,312880.0,0,0,0,0,0,1,0,0,1,2
Male,0,No,No,5,No,0,DSL,2,1,2,2,1,1,0,No,Mailed check,40.0,22345.0,1,0,0,0,0,1,0,1,1,3
Male,1,No,No,9,Yes,2,Fiber optic,1,2,1,1,2,2,0,Yes,Credit card,99.45,91940.0,1,0,0,1,0,0,1,0,0,1
Male,0,Yes,No,9,Yes,2,DSL,1,2,2,1,1,2,0,Yes,Credit card,69.05,65395.0,0,0,0,0,0,0,1,1,0,2
Male,0,Yes,Yes,31,Yes,2,DSL,1,1,1,1,1,2,0,No,Bank transfer,59.7,182550.0,0,0,0,0,0,0,0,0,0,0
Female,0,Yes,No,50,Yes,1,No,0,0,0,0,0,0,1,Yes,Bank transfer,19.85,94310.0,0,0,0,0,0,0,0,0,0,0
Female,0,No,No,2,Yes,1,Fiber optic,2,2,1,2,1,1,0,Yes,Electronic check,86.25,18165.0,1,0,1,0,0,1,1,0,1,3
Female,0,No,No,1,Yes,1,DSL,1,1,1,1,1,1,0,Yes,Electronic check,45.65,4565.0,1,0,0,0,0,0,0,0,0,0
Male,0,No,No,8,Yes,1,Fiber optic,1,1,1,1,1,1,0,Yes,Mailed check,70.1,55135.0,1,0,0,0,0,0,0,0,0,0
Female,0,No,No,9,No,0,DSL,1,2,1,1,1,2,0,No,Electronic check,40.75,35940.0,0,0,0,0,0,0,1,0,0,1
Female,1,No,No,2,Yes,1,Fiber optic,1,1,1,1,1,1,0,Yes,Bank transfer,70.2,11595.0,1,0,0,0,0,0,0,0,0,0
Female,0,No,No,3,Yes,1,DSL,2,2,1,1,1,1,0,No,Electronic check,55.35,16520.0,1,0,1,0,0,1,1,0,0,2
Male,0,Yes,No,25,Yes,1,Fiber optic,1,1,1,2,2,2,0,Yes,Credit card,95.7,233835.0,0,0,0,1,0,0,0,0,1,1
Male,1,No,No,1,Yes,1,DSL,1,1,1,1,1,1,0,No,Electronic check,46.3,4630.0,0,0,0,0,0,0,0,0,0,0
Female,0,Yes,Yes,45,Yes,2,DSL,2,2,2,2,2,1,0,No,Mailed check,81.3,354110.0,0,0,1,0,0,1,1,1,1,4
Male,1,Yes,Yes,51,Yes,2,Fiber optic,1,2,2,1,1,1,0,Yes,Electronic check,84.2,414605.0,1,0,0,0,0,0,1,1,0,2
Female,0,Yes,Yes,55,Yes,1,No,0,0,0,0,0,0,0,No,Credit card,20.0,108725.0,0,0,0,0,0,0,0,0,0,0
Female,0,No,No,38,Yes,2,DSL,2,2,2,1,1,1,0,Yes,Bank transfer,66.15,252240.0,0,0,1,0,0,1,1,1,0,3
Male,0,No,No,2,Yes,1,DSL,1,1,1,1,1,1,0,No,Mailed check,45.85,8100.0,1,0,0,0,0,0,0,0,0,0
Male,0,Yes,Yes,38,Yes,1,No,0,0,0,0,0,0,0,No,Electronic check,19.6,71730.0,0,0,0,0,0,0,0,0,0,0
Male,0,No,No,34,Yes,1,DSL,1,2,1,1,1,1,0,Yes,Electronic check,49.8,173420.0,0,0,0,0,0,0,1,0,0,1
Female,0,Yes,No,70,Yes,2,Fiber optic,1,1,2,1,2,2,1,Yes,Electronic check,101.75,706930.0,0,0,0,1,0,0,0,1,0,1
Female,0,No,No,13,Yes,1,DSL,2,1,1,2,1,1,1,No,Mailed check,55.15,74290.0,0,0,0,0,0,1,0,0,1,2
Male,0,No,No,39,Yes,2,Fiber optic,1,1,1,1,1,1,0,No,Electronic check,75.25,301765.0,1,0,0,0,0,0,0,0,0,0
Female,0,No,No,61,Yes,2,Fiber optic,1,2,2,1,2,2,1,Yes,Electronic check,103.95,642300.0,0,0,0,1,0,0,1,1,0,2
Female,0,No,No,12,Yes,2,Fiber optic,1,1,2,1,2,2,0,Yes,Bank transfer,100.15,116430.0,1,0,0,1,0,0,0,1,0,1
Male,0,No,No,41,Yes,1,Fiber optic,1,2,1,2,2,2,2,Yes,Credit card,99.65,422035.0,0,0,0,1,0,0,1,0,1,2
Male,0,No,No,21,Yes,2,Fiber optic,1,1,1,1,1,1,0,Yes,Electronic check,73.7,155870.0,0,0,0,0,0,0,0,0,0,0
Male,1,No,No,55,No,0,DSL,1,1,2,1,2,2,1,Yes,Bank transfer,50.05,274345.0,0,0,0,1,0,0,0,1,0,1
Male,0,Yes,No,69,No,0,DSL,2,1,2,2,2,2,2,No,Bank transfer,60.25,405550.0,0,0,0,1,0,1,0,1,1,3
Male,1,Yes,Yes,26,Yes,2,Fiber optic,1,2,2,1,2,2,0,No,Electronic check,105.75,271025.0,1,0,0,1,0,0,1,1,0,2
Female,1,Yes,No,69,Yes,1,Fiber optic,2,2,1,1,1,2,1,No,Credit card,87.3,605555.0,0,0,1,0,0,1,1,0,0,2
Female,1,Yes,No,18,No,0,DSL,1,1,2,1,2,2,0,Yes,Electronic check,48.35,81070.0,1,0,0,1,0,0,0,1,0,1
Male,0,Yes,Yes,47,Yes,2,DSL,1,2,1,1,1,1,0,No,Electronic check,54.25,253820.0,0,0,0,0,0,0,1,0,0,1
Female,0,Yes,Yes,72,Yes,1,DSL,2,2,2,2,2,2,2,No,Bank transfer,85.3,612920.0,0,0,1,1,1,1,1,1,1,4
Male,1,Yes,No,33,No,0,DSL,1,2,2,2,2,1,0,Yes,Electronic check,50.0,175085.0,0,0,0,0,0,0,1,1,1,3
Female,0,Yes,Yes,2,No,0,DSL,1,1,1,1,1,1,0,Yes,Mailed check,24.4,3655.0,1,0,0,0,0,0,0,0,0,0
Female,0,Yes,Yes,72,Yes,2,DSL,2,2,2,2,2,2,2,No,Credit card,90.95,665245.0,0,0,1,1,1,1,1,1,1,4
Male,1,Yes,No,37,Yes,1,Fiber optic,1,1,1,1,1,1,0,Yes,Bank transfer,72.25,257545.0,0,0,0,0,0,0,0,0,0,0
Female,1,Yes,Yes,62,Yes,2,Fiber optic,1,2,2,1,1,2,0,Yes,Credit card,96.1,601935.0,0,0,0,0,0,0,1,1,0,2
Female,0,Yes,No,71,Yes,1,No,0,0,0,0,0,0,2,No,Credit card,19.85,137960.0,0,0,0,0,0,0,0,0,0,0
Male,0,No,Yes,23,Yes,1,DSL,1,2,1,2,1,1,0,Yes,Bank transfer,55.3,128420.0,0,0,0,0,0,0,1,0,1,2
Female,0,No,No,16,Yes,1,No,0,0,0,0,0,0,1,No,Mailed check,20.1,29615.0,0,0,0,0,0,0,0,0,0,0
Male,0,No,No,9,Yes,1,DSL,2,1,2,2,2,1,0,Yes,Mailed check,69.5,65325.0,0,0,0,0,0,1,0,1,1,3
Male,0,Yes,Yes,17,Yes,2,No,0,0,0,0,0,0,2,Yes,Mailed check,25.15,41260.0,0,0,0,0,0,0,0,0,0,0
Female,0,No,No,4,Yes,1,No,0,0,0,0,0,0,0,No,Bank transfer,20.95,8550.0,1,0,0,0,0,0,0,0,0,0
Female,1,Yes,No,1,Yes,1,DSL,2,1,1,1,1,1,0,Yes,Electronic check,49.55,4955.0,1,0,0,0,0,1,0,0,0,1
Female,0,Yes,No,24,Yes,2,Fiber optic,1,1,2,1,1,1,0,Yes,Mailed check,79.65,192870.0,0,0,0,0,0,0,0,1,0,1
Female,1,No,No,1,Yes,1,Fiber optic,1,1,1,1,1,1,0,Yes,Electronic check,71.25,7125.0,0,0,0,0,0,0,0,0,0,0
Male,1,No,No,72,Yes,2,Fiber optic,2,2,2,2,2,2,2,No,Bank transfer,113.8,784580.0,0,0,1,1,1,1,1,1,1,4
Female,0,Yes,No,72,Yes,2,No,0,0,0,0,0,0,2,No,Electronic check,24.55,175070.0,0,0,0,0,0,0,0,0,0,0
Female,0,No,Yes,11,Yes,1,No,0,0,0,0,0,0,0,No,Credit card,19.7,21620.0,0,0,0,0,0,0,0,0,0,0
Male,0,No,No,9,Yes,1,No,0,0,0,0,0,0,0,No,Mailed check,20.25,17850.0,1,0,0,0,0,0,0,0,0,0
Female,1,Yes,No,2,Yes,1,DSL,1,2,1,1,1,1,0,No,Credit card,50.15,11510.0,1,0,0,0,0,0,1,0,0,1
Female,1,Yes,No,60,Yes,2,Fiber optic,1,1,2,1,2,2,1,Yes,Credit card,100.5,602900.0,0,0,0,1,0,0,0,1,0,1
Male,1,Yes,No,29,Yes,2,Fiber optic,1,2,2,1,1,2,0,Yes,Electronic check,95.9,274520.0,1,0,0,0,0,0,1,1,0,2
Female,0,No,No,49,Yes,1,DSL,1,1,2,2,2,2,2,Yes,Bank transfer,74.45,372190.0,0,0,0,1,0,0,0,1,1,2
Female,1,No,No,30,Yes,2,Fiber optic,1,2,2,1,2,2,0,Yes,Electronic check,104.1,312110.0,0,0,0,1,0,0,1,1,0,2
Female,0,Yes,No,53,Yes,1,No,0,0,0,0,0,0,1,No,Credit card,19.05,99045.0,0,0,0,0,0,0,0,0,0,0
Male,0,No,Yes,39,Yes,2,No,0,0,0,0,0,0,2,No,Mailed check,25.0,100435.0,0,0,0,0,0,0,0,0,0,0
Female,0,No,No,9,Yes,1,No,0,0,0,0,0,0,0,No,Mailed check,19.05,15765.0,0,0,0,0,0,0,0,0,0,0
Male,0,No,No,39,Yes,1,Fiber optic,1,1,2,2,1,1,1,No,Electronic check,81.9,321975.0,0,0,0,0,0,0,0,1,1,2
Male,1,No,No,8,Yes,1,Fiber optic,1,1,1,1,1,1,0,Yes,Electronic check,69.7,57285.0,0,0,0,0,0,0,0,0,0,0
Female,0,Yes,Yes,51,Yes,2,Fiber optic,1,1,2,1,1,2,1,Yes,Electronic check,90.15,455485.0,0,0,0,0,0,0,0,1,0,1
Male,0,Yes,Yes,71,Yes,2,No,0,0,0,0,0,0,2,No,Credit card,25.35,184755.0,0,0,0,0,0,0,0,0,0,0
Male,1,No,No,71,Yes,2,No,0,0,0,0,0,0,2,Yes,Mailed check,24.65,176675.0,0,0,0,0,0,0,0,0,0,0
Female,1,Yes,No,70,Yes,1,No,0,0,0,0,0,0,2,Yes,Credit card,19.55,146205.0,0,0,0,0,0,0,0,0,0,0
Female,1,No,No,1,No,0,DSL,1,1,1,1,1,1,0,No,Electronic check,25.25,2525.0,1,0,0,0,0,0,0,0,0,0
Male,0,Yes,No,38,No,0,DSL,2,2,1,2,2,2,2,Yes,Bank transfer,60.0,219320.0,0,0,1,1,1,1,1,0,1,3
Female,0,Yes,No,28,Yes,1,Fiber optic,1,2,2,1,1,2,0,No,Credit card,89.9,243350.0,0,0,0,0,0,0,1,1,0,2
Female,0,Yes,No,32,Yes,1,No,0,0,0,0,0,0,0,No,Bank transfer,19.4,64115.0,0,0,0,0,0,0,0,0,0,0
Male,1,Yes,No,49,Yes,1,DSL,1,2,1,1,1,1,2,No,Mailed check,49.8,239840.0,0,0,0,0,0,0,1,0,0,1
Female,0,Yes,Yes,37,Yes,2,No,0,0,0,0,0,0,2,Yes,Bank transfer,24.1,86185.0,0,0,0,0,0,0,0,0,0,0
Female,0,No,No,10,Yes,1,DSL,1,1,2,2,1,1,0,No,Electronic check,54.25,58300.0,0,0,0,0,0,0,0,1,1,2
Male,0,Yes,No,67,Yes,2,Fiber optic,2,2,2,1,2,2,1,No,Credit card,109.9,733240.0,0,0,1,1,1,1,1,1,0,3
Male,0,No,No,7,No,0,DSL,1,1,2,2,1,1,1,Yes,Credit card,35.5,24955.0,0,0,0,0,0,0,0,1,1,2
Female,0,No,No,51,Yes,1,Fiber optic,1,1,1,1,2,2,1,No,Credit card,87.55,447590.0,0,0,0,1,0,0,0,0,0,0
Female,0,No,No,9,Yes,1,DSL,1,1,1,1,1,1,0,No,Electronic check,45.15,41645.0,1,0,0,0,0,0,0,0,0,0
Female,0,No,No,9,Yes,1,Fiber optic,1,1,1,1,2,2,0,Yes,Mailed check,88.4,78860.0,0,0,0,1,0,0,0,0,0,0
Male,0,No,No,4,Yes,1,DSL,1,1,1,2,1,1,0,Yes,Mailed check,50.8,20230.0,0,0,0,0,0,0,0,0,1,1
Male,0,Yes,No,71,Yes,2,Fiber optic,2,2,2,1,2,1,2,Yes,Electronic check,99.0,699460.0,0,0,1,0,0,1,1,1,0,3
Female,0,Yes,Yes,50,Yes,2,Fiber optic,1,1,1,1,2,1,0,Yes,Bank transfer,84.4,411615.0,1,0,0,0,0,0,0,0,0,0
Female,1,Yes,Yes,24,Yes,1,Fiber optic,1,1,2,1,2,2,2,Yes,Electronic check,96.55,226345.0,0,0,0,1,0,0,0,1,0,1
Male,0,Yes,No,22,Yes,1,DSL,2,1,1,1,2,1,1,Yes,Bank transfer,59.75,137435.0,0,0,0,0,0,1,0,0,0,1
Male,0,No,No,44,Yes,2,Fiber optic,2,2,2,1,2,2,0,Yes,Electronic check,111.5,491515.0,0,0,1,1,1,1,1,1,0,3
Female,0,Yes,Yes,33,Yes,2,No,0,0,0,0,0,0,0,No,Bank transfer,24.25,83850.0,0,0,0,0,0,0,0,0,0,0
Female,0,No,No,1,Yes,2,Fiber optic,1,1,1,1,1,1,0,Yes,Electronic check,75.1,7510.0,1,0,0,0,0,0,0,0,0,0
Female,0,Yes,No,54,Yes,2,DSL,1,1,1,1,2,2,1,Yes,Credit card,70.15,371565.0,1,0,0,1,0,0,0,0,0,0
Male,0,No,No,42,Yes,2,Fiber optic,1,2,1,1,2,2,0,Yes,Electronic check,101.75,427345.0,1,0,0,1,0,0,1,0,0,1
Female,0,No,No,1,Yes,1,DSL,1,1,1,1,1,1,0,No,Electronic check,45.8,4580.0,1,0,0,0,0,0,0,0,0,0
Female,0,No,No,1,Yes,1,No,0,0,0,0,0,0,0,No,Mailed check,20.5,2050.0,0,0,0,0,0,0,0,0,0,0
Male,0,No,No,30,Yes,1,DSL,2,2,1,2,2,1,1,No,Electronic check,70.4,204475.0,0,0,1,0,0,1,1,0,1,3
Female,0,No,No,1,No,0,DSL,1,1,1,2,1,1,0,No,Mailed check,30.55,3055.0,0,0,0,0,0,0,0,0,1,1
Male,0,Yes,Yes,16,Yes,2,DSL,2,2,1,2,2,2,0,No,Electronic check,84.9,139825.0,0,0,1,1,1,1,1,0,1,3
Male,0,No,No,1,Yes,1,No,0,0,0,0,0,0,0,Yes,Mailed check,20.1,2010.0,1,0,0,0,0,0,0,0,0,0
Male,0,Yes,No,9,No,0,DSL,1,1,1,2,2,1,0,No,Mailed check,40.65,32895.0,1,0,0,0,0,0,0,0,1,1
